split,level_1,u1,u2,z,n_x,n_t,n_y,x,t,y,y0,y1,name,diff_z,z_actual,diff_x,x_actual
train,595,-0.61335164,0.5046634,0.32062107,-0.06678092,0.02429145,-0.008902921,-1.184796,1.0,1.3971794,0.3971793,1.3971794,train/0580n01a3s159.png,0.041570064,0.36219114,0.039605238,-1.1451907
train,596,0.80071795,-0.54671955,0.22461557,0.03144179,0.0013147184,-0.006928055,1.3788793,0.0,-2.3329797,-2.3329797,-1.3329796,train/0489n03a4s067.png,-0.009832705,0.21478286,0.007214219,1.3860935
train,597,-0.7632382,-0.76767594,1.3722332,0.11606121,0.0009015552,0.048791092,0.120498955,0.0,-0.29696572,-0.29696572,0.70303416,train/0141n02a4s206.png,-0.111724265,1.2605089,-0.08098631,0.03951264
train,598,-0.35011923,-0.6470275,-0.77584684,0.060739834,0.042021427,-0.020731622,0.3576481,0.0,0.95535374,0.95535374,1.9553537,train/0491n09a3s313.png,0.04979559,-0.7260513,-0.038549103,0.319099
train,599,0.04818843,-1.0568991,0.86423427,0.03303886,0.039379414,-0.027147904,1.1381264,0.0,-1.4877591,-1.4877591,-0.48775905,train/0007n01a3s103.png,-0.04431148,0.8199228,0.011646609,1.149773
train,600,0.9580358,0.78508735,1.2838072,-0.11174642,-0.03733819,0.020513756,0.061202057,0.0,-3.6793652,-3.6793652,-2.6793652,train/0160n02a1s066.png,-0.003382481,1.2804247,0.00013081938,0.061332878
train,601,-0.34347042,0.47868627,0.06630533,-0.014304332,0.066300295,0.050407827,-0.836461,0.0,0.17104334,0.17104334,1.1710434,train/0292n01a1s195.png,0.010859133,0.07716446,-0.013891804,-0.8503528
train,602,-0.1977799,-0.57620466,0.79206413,0.004328122,-0.09766441,0.07719635,0.3827529,0.0,-0.819308,-0.819308,0.18069202,train/0066n02a1s583.png,-0.034707453,0.7573567,0.06862714,0.45138004
train,603,-0.7059705,-0.1599917,1.3376806,-0.01293934,0.0013447541,0.052135807,-0.5589182,0.0,-0.3736037,-0.3736037,0.6263964,train/0835n02a3s139.png,-0.09331857,1.244362,-0.17280573,-0.7317239
train,604,-0.8653763,0.0019331529,0.14326356,-0.053750962,0.060594287,-0.042439777,-0.92106044,0.0,1.0450492,1.0450492,2.0450492,train/0149n03a3s071.png,0.017800175,0.16106373,-0.02753662,-0.9485971
train,605,0.18251167,0.4070583,0.9162236,-0.04516207,0.11622025,-0.13669436,-0.2697087,1.0,-0.9179413,-1.9179413,-0.9179413,train/0346n05a3s075.png,0.034878783,0.9511024,-0.07004257,-0.33975127
train,606,0.19890127,-0.2747,-0.3480245,0.11599908,0.06677508,0.07979379,0.5896003,1.0,0.5300157,-0.46998426,0.5300157,train/0624n04a2s139.png,7.231403e-05,-0.3479522,-0.0052406113,0.5843597
train,607,0.36801067,0.41721332,0.2518557,0.027520305,-0.0047708135,-0.030825505,-0.021682346,0.0,-1.5187025,-1.5187025,-0.5187025,train/0264n01a3s074.png,-0.023879932,0.22797577,-0.015948748,-0.037631094
train,608,-0.4111676,0.3875901,-0.06457163,-0.09192774,0.01973701,0.024822708,-0.89068544,1.0,1.4117296,0.4117295,1.4117296,train/0016n05a2s109.png,0.011140146,-0.05343148,0.02787717,-0.8628083
train,609,-0.8091833,-0.53142387,0.2540601,-0.011942326,-0.026708841,0.089429386,-0.28970176,0.0,0.9537358,0.9537358,1.9537361,train/0450n06a3s158.png,0.016684353,0.27074444,-0.008966437,-0.2986682
train,610,-0.39867023,-0.9839592,-1.0954425,0.046846423,-0.050794095,-0.023895822,0.63213545,0.0,1.3688872,1.3688872,2.3688872,train/0583n20a2s214.png,-0.052416325,-1.1478589,0.030121777,0.66225725
train,611,-0.01962751,0.4420208,0.63916063,0.025614683,0.0030484335,-0.05623122,-0.43603364,0.0,-1.1561368,-1.1561368,-0.15613681,train/0674n04a4s181.png,-0.002179512,0.6369811,-0.035235785,-0.47126943
train,612,0.13472873,-0.51179296,1.3122253,-0.16584957,0.028207675,-0.07369154,0.48067212,0.0,-2.1553743,-2.1553743,-1.1553743,train/0082n01a2s179.png,0.022129474,1.3343548,0.103606865,0.584279
train,613,0.6918972,0.6371764,-0.09551123,0.032859392,-0.02172484,-0.00966095,0.08758021,1.0,-0.7979442,-1.7979442,-0.7979442,train/0368n02a1s043.png,0.0013921869,-0.09411904,0.0062935213,0.09387373
train,614,-0.2307004,-0.48699597,-1.537901,-0.009282545,0.033151448,0.013127863,0.24701302,0.0,1.5124297,1.5124297,2.5124297,train/0156n01a1s093.png,0.06329453,-1.4746065,-0.29790416,-0.050891146
train,615,-0.0027677407,-0.1002852,-0.44925815,-0.0125688035,-0.0057227495,-0.042338137,0.08494866,0.0,-0.0875445,-0.0875445,0.91245556,train/0106n02a3s064.png,0.018115293,-0.43114287,0.0052464525,0.09019511
train,616,-0.75273025,-0.5703048,-0.5265402,0.11578174,-0.016865322,0.041779604,-0.0666437,0.0,1.5737803,1.5737803,2.5737805,train/0164n04a4s122.png,-0.030532446,-0.55707264,0.015111346,-0.051532354
train,617,-0.069058545,0.4353585,1.5888398,0.009982547,0.13458125,0.023395374,-0.4944345,0.0,-1.9273273,-1.9273273,-0.9273273,train/0722n01a3s131.png,0.12124244,1.7100822,0.02138879,-0.4730457
train,618,0.123269565,0.50835013,-1.1000803,-0.059179097,-0.02166226,-0.029220188,-0.44425967,1.0,1.3243209,0.3243209,1.3243209,train/0402n04a3s165.png,-0.019501885,-1.1195822,-0.01541774,-0.4596774
train,619,0.24464314,0.6668556,0.88157296,0.104746655,0.01934502,-0.009109076,-0.31746578,0.0,-1.8799683,-1.8799683,-0.8799683,train/0437n01a3s166.png,-0.030527208,0.8510457,-0.026849356,-0.34431514
train,620,-0.6044796,0.7632301,1.2891375,0.11824238,-0.024534805,0.123265564,-1.2494673,1.0,0.54308736,-0.45691264,0.54308736,train/0780n01a1s176.png,-0.010124182,1.2790133,0.060473487,-1.1889938
train,621,-0.16326402,0.4604061,-0.9691422,-0.024128012,0.037793085,-0.032786828,-0.6477981,1.0,1.7628834,0.7628834,1.7628834,train/0319n01a1s040.png,0.050197832,-0.91894436,0.056995522,-0.5908026
train,622,0.2603854,0.7037378,0.08984992,0.04647543,0.017601648,0.040118456,-0.39687696,1.0,-0.07050225,-1.0705023,-0.07050225,train/0129n01a3s051.png,0.007617498,0.097467415,-0.01453008,-0.41140705
train,623,-0.4109818,-0.14781545,-1.3423035,-0.0012678218,-0.10756897,-0.009913869,-0.2644342,0.0,1.6543531,1.6543531,2.6543531,train/0980n01a2s046.png,0.0028858932,-1.3394176,-0.045168918,-0.3096031
train,624,0.2826188,-0.37217993,-0.023229001,-0.044521302,-0.0115084965,0.036462452,0.6102774,1.0,-0.0055461526,-1.0055461,-0.0055461526,train/0133n02a3s132.png,0.010913373,-0.012315628,-0.0036133998,0.606664
train,625,-1.6299706,-0.3336411,1.5289996,0.018188681,0.0022189363,0.06971503,-1.2781408,0.0,1.3006566,1.3006566,2.3006566,train/0427n01a2s140.png,-0.045210622,1.483789,0.11842284,-1.1597179
train,626,0.7098194,0.65905976,0.32703125,-0.02824763,0.042152416,-0.09490086,0.022511983,1.0,-1.3415709,-2.3415709,-1.3415709,train/0576n03a1s203.png,-0.0037358915,0.32329535,-0.004380126,0.018131858
train,627,0.80323154,0.01906845,0.26729122,-0.09488263,-0.03627429,0.06911885,0.6892805,0.0,-2.3046355,-2.3046355,-1.3046354,train/1004n03a4s388.png,0.02932501,0.29661623,0.00461226,0.6938928
train,628,1.4418737,0.17130253,-0.18364358,0.07516318,0.026218316,0.028855717,1.3457342,0.0,-3.171248,-3.171248,-2.171248,train/0681n01a4s317.png,-0.03327788,-0.21692146,0.0052463436,1.3509806
train,629,1.1721138,1.0177644,-0.7475194,-0.002836974,0.014860031,0.02589812,0.15151235,1.0,-1.07081,-2.0708098,-1.07081,train/0134n02a2s066.png,-0.0212271,-0.7687465,-0.07203131,0.07948104
train,630,-0.05354732,0.5582191,-2.6050315,0.0022545252,-0.06366157,-0.037061453,-0.60951185,1.0,3.1750646,2.1750646,3.1750646,train/0386n05a3s355.png,0.14229125,-2.4627402,-0.2128816,-0.8223934
train,631,-0.5780105,0.12222735,-0.14728634,-0.069991566,-0.022552451,-0.013299174,-0.77022946,1.0,1.7900081,0.79000807,1.7900081,train/0140n01a3s279.png,-0.0078097917,-0.15509613,-0.015908837,-0.7861383
train,632,-0.42728734,0.86279047,0.16336429,-0.0022153778,-0.03893208,-0.031399086,-1.2922932,0.0,0.15981132,0.15981132,1.1598114,train/0768n01a4s052.png,-0.0041752937,0.159189,-0.03876801,-1.3310612
train,633,-0.17253408,0.21436821,0.13470845,0.058404095,-0.018998567,0.049918555,-0.32849818,1.0,0.76027834,-0.23972172,0.76027834,train/0740n01a1s107.png,0.028215447,0.1629239,-0.023925528,-0.35242373
train,634,0.61057127,0.43163234,0.6105004,0.049657453,0.016214734,-0.0009922002,0.22859637,1.0,-1.3326352,-2.3326352,-1.3326352,train/0481n04a4s113.png,-0.032414176,0.5780862,0.059342496,0.28793886
train,635,0.18566151,1.2447039,-0.38366857,0.007961444,-0.10747148,0.03416099,-1.051081,0.0,-0.45349345,-0.45349345,0.5465065,train/0810n02a1s383.png,-0.007637417,-0.39130598,-0.036777996,-1.0878589
train,636,-0.14773345,-0.33735082,-1.3092589,0.019460117,0.033967987,0.023255853,0.20907748,0.0,1.1279817,1.1279817,2.1279817,train/0043n03a2s094.png,0.08988678,-1.2193722,0.12414283,0.3332203
train,637,-0.73476624,-1.4915755,0.7646156,0.010460845,-0.024090825,0.014832783,0.7672701,0.0,0.21974963,0.21974963,1.2197497,train/0128n03a4s173.png,-0.03576341,0.7288522,-0.023793366,0.74347675
train,638,0.40464687,-0.07862765,-1.0591083,0.03061213,-0.0027112982,-0.03627203,0.51388663,0.0,-0.28645754,-0.28645754,0.71354246,train/0069n03a3s080.png,-0.035994776,-1.095103,0.062133692,0.5760203
train,639,-0.55944866,-0.2539222,0.33688462,0.017915508,0.006314855,0.06450065,-0.28761095,0.0,0.3465134,0.3465134,1.3465134,train/0415n03a2s078.png,0.043279566,0.38016418,0.023364041,-0.2642469
train,640,0.27549535,-0.8815434,1.6809503,0.04354273,0.022054853,0.026222432,1.2005814,1.0,-1.7057185,-2.7057185,-1.7057185,train/0892n01a4s042.png,-0.18814385,1.4928064,0.025191465,1.2257729
train,641,0.55982554,1.2533529,-0.47740313,-0.090327494,0.08894815,0.040161278,-0.78385484,1.0,-0.10208669,-1.1020867,-0.10208669,train/0505n02a3s150.png,-0.027008742,-0.5044119,0.0148225,-0.76903236
train,642,-0.42884,0.27446428,0.97893035,0.029776936,-0.053854205,-0.10535937,-0.67352736,1.0,0.2733903,-0.7266097,0.2733903,train/0629n02a1s204.png,0.052142058,1.0310724,0.09402718,-0.5795002
train,643,-0.13272682,-0.10771303,-0.45368934,0.06644611,-0.042117782,0.04890105,0.04143232,0.0,0.268044,0.268044,1.268044,train/0980n01a4s044.png,-0.008797467,-0.4624868,0.022845093,0.06427741
train,644,0.4782952,-0.08388446,1.2700092,-0.071577914,0.030117575,0.06939801,0.49060178,1.0,-1.6572015,-2.6572015,-1.6572015,train/0913n03a2s316.png,0.008680384,1.2786895,0.14298753,0.6335893
train,645,-0.071479216,0.91301274,-1.4704862,0.018030671,0.0061756833,-0.101617515,-0.9664613,1.0,2.011827,1.0118271,2.011827,train/0298n07a1s292.png,-0.035884734,-1.5063709,-0.030798439,-0.99725974
train,646,0.22558536,-1.0273867,1.9441019,0.0769656,-0.07734466,-0.027421111,1.3299376,0.0,-2.9226937,-2.9226937,-1.9226937,train/0892n03a3s081.png,0.0755813,2.0196831,-0.24139817,1.0885394
train,647,1.4209272,-0.47743827,0.18708318,0.01806959,0.02666672,0.01529689,1.9164351,0.0,-3.5136406,-3.5136406,-2.5136406,train/0072n01a2s251.png,0.0074950773,0.19457826,-0.07363307,1.842802
train,648,0.6845273,0.15271801,0.3587991,-0.0098402845,-0.06541527,0.03221936,0.52196896,1.0,-1.1956342,-2.1956344,-1.1956342,train/0190n01a1s054.png,-0.0219332,0.3368659,0.044214696,0.5661837
train,649,0.72417,1.0312684,1.1771519,-0.021273209,-0.056260098,0.021388644,-0.32837152,0.0,-3.1041033,-3.1041033,-2.1041033,train/0850n03a1s140.png,-0.2054949,0.97165704,0.0705688,-0.25780272
train,650,-0.1874858,0.04092957,1.1615355,-0.04017113,0.03604058,0.10131486,-0.26858652,1.0,-0.18524909,-1.1852491,-0.18524909,train/0574n01a2s095.png,0.08870924,1.2502447,0.24255899,-0.02602753
train,651,-0.4256186,0.6648981,-1.8527412,-0.04421849,-0.005996857,-0.007682882,-1.1347352,1.0,3.1962955,2.1962955,3.1962955,train/0352n02a1s213.png,-0.09894018,-1.9516814,0.09112368,-1.0436115
train,652,-0.26931643,-0.32599962,-0.6922245,-0.052446302,-0.056850314,0.012019905,0.0042368807,1.0,1.7428772,0.74287724,1.7428772,train/0379n01a1s047.png,0.026303926,-0.66592056,-0.057732247,-0.053495366
train,653,-0.239336,-0.96822494,0.52810585,-0.020622803,-0.05095877,-0.0051332335,0.70826614,1.0,0.4454329,-0.5545671,0.4454329,train/0892n03a1s083.png,-0.0025176955,0.52558815,-0.050070576,0.65819556
train,654,0.6244176,-0.41676417,2.1587636,0.06954878,0.01734896,0.0761988,1.1107305,1.0,-2.8314,-3.8314,-2.8314,train/0879n01a2s109.png,-0.035908304,2.1228554,-0.122982085,0.98774844
train,655,-0.9256619,0.6210999,-0.78104043,0.047786973,0.01003114,-0.0058227214,-1.4989748,0.0,2.1265416,2.1265416,3.1265414,train/0384n02a2s362.png,0.03617389,-0.74486655,0.029735984,-1.4692388
train,656,-0.4364933,0.73017585,1.6745378,-0.053446826,0.00092882384,-0.019984255,-1.2201159,0.0,-1.3215353,-1.3215353,-0.32153547,train/0284n03a2s110.png,-0.031911243,1.6426265,-0.04511201,-1.2652279
train,657,-0.61716247,-0.23741871,-0.4097916,-0.1274877,0.012878588,0.01218545,-0.5072315,0.0,1.156302,1.156302,2.156302,train/0915n01a2s115.png,0.026822599,-0.382969,0.014003169,-0.49322832
train,658,-0.55490506,1.5089624,0.7412458,-0.01942113,-0.034009498,0.11025407,-2.0832887,1.0,0.9788184,-0.021181643,0.9788184,train/0437n04a3s299.png,-0.17673647,0.56450933,0.14373778,-1.9395509
train,659,-0.40428367,0.9486827,-0.34769043,0.035207894,0.0067812987,-0.05621621,-1.3177586,0.0,0.6000416,0.6000416,1.6000416,train/0722n03a2s236.png,0.033624534,-0.3140659,-0.036258407,-1.354017
train,660,-0.00025715993,-0.29885152,0.43510166,0.025073333,0.018950513,0.00923125,0.32366768,0.0,-0.9253561,-0.9253561,0.07464397,train/0462n03a4s339.png,-0.039581005,0.39552066,0.023078395,0.34674606
train,661,-0.032841165,-0.034551308,0.41346198,-0.028094783,-0.006448938,-0.024434611,-0.02638464,0.0,-0.87221426,-0.87221426,0.12778574,train/0195n07a1s107.png,0.012887306,0.42634928,-0.00691044,-0.03329508
train,662,0.5933431,-0.13148971,-2.3293762,0.096937664,0.004245488,-0.06185314,0.8217704,0.0,0.5808369,0.5808369,1.5808368,train/0543n02a1s427.png,0.70402825,-1.625348,-0.003091109,0.81867933
train,663,0.33801037,-0.56618637,-1.0219275,0.01842313,0.0972937,0.03949855,0.9226199,0.0,-0.1145947,-0.1145947,0.8854053,train/0153n02a1s085.png,0.034613717,-0.98731375,0.024635805,0.9472557
train,664,0.38112465,-0.46610776,-1.1749442,0.03805139,0.021636037,0.06602654,0.88528377,0.0,-0.02127862,-0.02127862,0.9787214,train/0681n01a1s307.png,-0.036846753,-1.2117909,-0.1256066,0.7596772
train,665,-0.8298725,-0.28032717,2.4758606,0.023544084,-0.05993737,-0.0390581,-0.5260012,0.0,-1.3551737,-1.3551737,-0.3551736,train/0142n01a4s097.png,-0.04388004,2.4319806,-0.042113695,-0.56811494
train,666,-0.6866307,0.27317205,-1.1258252,0.023879228,0.012677819,0.060220957,-0.9359235,1.0,3.0593076,2.0593076,3.0593076,train/0405n02a2s106.png,0.07305841,-1.0527668,-0.056698114,-0.99262166
train,667,-1.2530683,1.219493,1.5753059,0.01382338,-0.03649064,-0.0067245895,-2.458738,1.0,1.4241061,0.42410612,1.4241061,train/0456n03a1s247.png,-0.03456919,1.5407368,0.37210494,-2.0866332
train,668,0.61470175,-0.32537413,0.9002362,0.06466681,0.02002971,0.007980662,1.0047426,0.0,-2.621659,-2.621659,-1.621659,train/0698n02a4s350.png,-0.02244957,0.87778664,-0.015941828,0.98880076
train,669,0.030016668,-0.700342,0.22997926,-0.0094085,-0.047309104,0.07446736,0.7209502,0.0,-0.71554524,-0.71554524,0.2844547,train/0464n03a4s209.png,-0.017681412,0.21229786,-0.015665991,0.7052842
train,670,-0.064420745,0.52424234,0.3200344,0.007995462,0.0315524,0.063253455,-0.5806676,0.0,-0.62793946,-0.62793946,0.37206054,train/0027n04a2s091.png,-0.028641282,0.29139313,0.018028067,-0.56263953
train,671,-0.342302,1.3756878,-1.5790167,-0.09663446,0.027008092,0.076238915,-1.8146243,1.0,2.8398595,1.8398595,2.8398595,train/0524n01a3s148.png,-0.0017067823,-1.5807235,0.09643629,-1.718188
train,672,-0.34408584,-0.71036124,-0.67156446,0.026905501,-0.020735279,-0.029067209,0.3931809,0.0,0.8306689,0.8306689,1.8306689,train/0134n02a2s068.png,0.009334679,-0.6622298,-0.0060048643,0.38717604
train,673,-1.3763629,-0.68800867,1.0289869,0.04809573,0.0063099177,-0.021955948,-0.64025855,0.0,1.201783,1.201783,2.201783,train/0671n07a3s204.png,-0.057949733,0.9710372,0.031670503,-0.60858804
train,674,0.33273733,0.061584637,-0.468155,-0.0064322934,-0.0336082,-0.03302683,0.26472038,0.0,-0.73034644,-0.73034644,0.26965356,train/0031n05a2s116.png,-0.009611574,-0.47776657,-0.0087869335,0.25593343
train,675,1.1921638,-0.5792633,-0.29947335,0.04674162,0.020972094,0.040864196,1.8181688,0.0,-2.5439901,-2.5439901,-1.5439901,train/0001n01a4s091.png,-0.005077734,-0.30455106,0.02016097,1.8383297
train,676,0.5211039,0.94879395,0.31237403,0.04672016,0.041629672,-0.054691136,-0.38096988,0.0,-1.909273,-1.909273,-0.909273,train/0324n02a1s193.png,0.0066877166,0.31906176,-0.011698846,-0.39266872
train,677,0.22340758,-1.3079177,1.1255513,0.031330075,-0.06858305,0.06588931,1.5626554,1.0,-1.0064772,-2.0064774,-1.0064772,train/0082n01a1s171.png,-0.040203467,1.0853479,0.09986574,1.6625212
train,678,-0.42018962,0.09121336,-0.07532644,0.03337037,-0.016127745,0.054627117,-0.4780326,1.0,1.4703329,0.4703328,1.4703329,train/0852n02a2s133.png,0.016693939,-0.058632504,-0.0178375,-0.49587008
train,679,-0.25078404,0.26254544,0.717845,0.020245064,-0.050656464,0.03788993,-0.49308443,0.0,-0.678387,-0.678387,0.321613,train/0067n02a3s130.png,-0.025918849,0.6919262,-0.00029285703,-0.4933773
train,680,0.5717003,0.8966479,-1.1532885,0.045454092,0.048466396,-0.008014045,-0.2794935,1.0,0.50187385,-0.49812615,0.50187385,train/0510n02a1s044.png,-0.001184489,-1.154473,-0.07247501,-0.35196853
train,681,-0.8706705,-0.17653342,0.14327411,0.07447336,-0.041290168,-0.0019056074,-0.6196637,0.0,1.0961614,1.0961614,2.0961614,train/0149n05a3s080.png,0.0009853614,0.14425947,0.0015364462,-0.6181273
train,682,-1.2699412,-0.029234746,-0.88820946,0.010416944,-0.010985008,0.019612446,-1.2302895,0.0,2.9477043,2.9477043,3.9477043,train/0345n01a3s107.png,0.01875842,-0.86945105,0.0028947368,-1.2273947
train,683,-0.24814402,0.015754675,0.16696326,-0.00939073,0.03888507,-0.102550365,-0.27328944,1.0,0.72677445,-0.2732256,0.72677445,train/0508n01a3s073.png,0.016724102,0.18368736,-0.0066435663,-0.279933
train,684,-0.7495498,0.5216218,-1.6564292,-0.031013427,-0.0053674197,0.02510053,-1.3021849,0.0,2.6806293,2.6806293,3.6806293,train/0525n03a4s334.png,0.0030846293,-1.6533445,0.123570874,-1.178614
train,685,-0.7537659,-0.20486207,0.7304026,-0.043385338,-0.07740589,0.06641573,-0.59228915,0.0,0.34354484,0.34354484,1.3435448,train/1002n04a2s263.png,-0.07775201,0.6526506,0.017262459,-0.5750267
train,686,-0.08768059,-0.8801005,0.63207483,0.0076906397,-0.020119967,0.022157619,0.8001106,0.0,-0.934556,-0.934556,0.06544399,train/0120n04a3s148.png,0.027397115,0.6594719,-0.0040134992,0.7960971
train,687,0.3247993,0.35842094,0.84160084,0.06934078,-0.08779605,-0.031767987,0.03571914,1.0,-1.0229673,-2.0229673,-1.0229673,train/0883n03a1s205.png,0.041368637,0.8829695,-0.06474625,-0.029027112
train,688,-0.5323278,0.5005751,-0.98958576,-0.019545702,-0.05448355,0.049665626,-1.0524486,1.0,2.603907,1.6039069,2.603907,train/0434n03a1s259.png,-0.0046880324,-0.9942738,0.028624164,-1.0238245
train,689,0.7218641,1.2623519,-0.05882004,-0.04494367,0.042320963,-0.014607755,-0.58543146,1.0,-0.899516,-1.899516,-0.899516,train/0827n04a1s383.png,0.0045113447,-0.054308694,0.022609776,-0.5628217
train,690,-0.40626222,-0.72338325,2.418255,0.0457448,-0.01420736,-0.06101277,0.36286584,0.0,-2.1667433,-2.1667433,-1.1667434,train/0044n02a1s065.png,-0.1230104,2.2952447,-0.10657685,0.25628898
train,691,-0.057748765,-0.46488428,0.41792706,-0.015790652,-0.0686109,-0.004597466,0.39134488,1.0,0.19297302,-0.807027,0.19297302,train/0910n02a3s093.png,0.0030273122,0.42095438,-0.05298521,0.33835965
train,692,-1.0801907,-0.06901558,-1.2388074,0.081664495,-0.034626946,0.040272903,-0.92951053,1.0,3.9394617,2.9394617,3.9394617,train/0309n02a2s188.png,-0.019029096,-1.2578366,-0.0055335774,-0.9350441
train,693,0.4753043,1.0439157,-0.6189771,-0.070521206,0.01849036,-0.003599469,-0.6391326,1.0,0.16476905,-0.83523095,0.16476905,train/0398n04a4s122.png,-0.008960629,-0.62793773,-0.0055410084,-0.64467365
train,694,-0.4280978,0.4431103,0.9458735,0.08392381,-0.0012789778,0.012201487,-0.78728426,0.0,-0.5774764,-0.5774764,0.42252362,train/0312n03a1s072.png,-0.019625172,0.9262483,-0.046307545,-0.8335918
train,695,-0.40344658,0.8254326,-1.8381779,0.02369124,-0.033075806,0.005810795,-1.2051879,1.0,3.1508818,2.1508818,3.1508818,train/0352n02a2s216.png,0.039787583,-1.7983904,0.06640428,-1.1387837
train,696,0.8727482,1.5866004,-1.2713096,0.020564713,-0.118156336,0.093997255,-0.6932875,1.0,0.11981046,-0.88018954,0.11981046,train/0940n01a2s220.png,0.04716732,-1.2241423,0.020710194,-0.6725773
train,697,-0.2658851,-0.13267694,1.6545838,0.007510601,0.019156158,0.021449134,-0.12569757,1.0,-0.6013645,-1.6013644,-0.6013645,train/0658n01a2s247.png,-0.08750064,1.5670831,-0.04029087,-0.16598845
train,698,-1.2510077,-1.1876761,-0.4826451,0.06498793,0.013485501,-0.067917965,0.0016563237,0.0,2.4167423,2.4167423,3.4167423,train/0091n05a4s162.png,-0.017625775,-0.50027084,-0.037308518,-0.035652194
train,699,-0.8987941,-1.1567123,-0.9821682,-0.01169153,-0.012917784,0.033439294,0.24622665,0.0,2.3131957,2.3131957,3.3131957,train/0617n02a4s180.png,0.022282096,-0.9598861,0.0624297,0.30865636
